2020-01-05	US_KY	,4.74,10.06,5.17,0.22,0.82,2.68,0.21,0.5
2020-01-05	US_LA	,3.78,8.08,4.37,0.19,0.67,2.42,0.18,0.35
2020-01-05	US_MA	,4.15,8.31,4.2,0.17,0.66,2.37,0.15,0.36
2020-01-05	US_MD	,4.53,9.34,4.5,0.21,0.68,2.6,0.19,0.44
2020-01-05	US_ME	,2.37,4.89,3.03,0.14,0.4,1.42,,0.28
2020-01-05	US_MI	,4.15,9.31,4.42,0.23,0.67,2.52,0.2,0.37
2020-01-05	US_MN	,4.52,8.83,4.37,0.19,0.66,2.63,0.2,0.36
2020-01-05	US_MO	,4.53,9.68,4.99,0.23,0.78,2.58,0.28,0.42
2020-01-05	US_MS	,3.71,8.17,4.74,0.19,0.69,2.34,0.25,0.37
2020-01-05	US_MT	,4.18,7.83,4.49,,0.83,2.45,,
2020-01-05	US_NC	,3.96,9.05,4.48,0.18,0.67,2.44,0.19,0.37
2020-01-05	US_ND	,4.21,8.33,4.78,,0.97,2.81,,
2020-01-05	US_NE	,5.28,10.39,4.92,,0.77,2.92,0.22,0.59
2020-01-05	US_NH	,4.32,8.74,4.83,0.24,0.73,2.4,,0.52
2020-01-05	US_NJ	,4.79,9.99,4.52,0.23,0.66,2.66,0.19,0.43
2020-01-05	US_NM	,4.96,11.42,4.1,0.21,0.76,2.88,0.25,0.31
2020-01-05	US_NV	,4.21,9.22,4.21,0.27,0.66,2.82,0.18,0.37
2020-01-05	US_NY	,4.53,9.19,4.39,0.22,0.68,2.5,0.17,0.4
2020-01-05	US_OH	,3.9,8.58,4.38,0.17,0.69,2.33,0.17,0.34
2020-01-05	US_OK	,5.44,11.42,5.48,0.26,0.86,3.02,0.26,0.55
2020-01-05	US_OR	,3.33,6.42,3.44,0.15,0.5,1.9,0.16,0.23
2020-01-05	US_PA	,4.38,9.2,4.64,0.22,0.72,2.54,0.22,0.4
2020-01-05	US_RI	,4.73,10.36,4.88,0.26,0.88,2.84,0.4,0.47
2020-01-05	US_SC	,4.75,10.79,5.57,0.26,0.79,2.71,0.22,0.49
2020-01-05	US_SD	,3.95,7.31,4.3,,0.72,2.58,,
2020-01-05	US_TN	,4.86,10.79,5.17,0.24,0.78,2.91,0.26,0.5
2020-01-05	US_TX	,5.78,10.48,4.66,0.25,0.7,2.9,0.2,0.44
2020-01-05	US_UT	,3.22,6.09,3.04,0.13,0.38,2.0,0.12,0.28
2020-01-05	US_VA	,4.39,9.34,4.51,0.2,0.69,2.55,0.2,0.39
2020-01-05	US_VT	,4.67,8.1,4.5,,0.64,2.5,,
2020-01-05	US_WA	,5.29,9.91,5.2,0.25,0.7,2.93,0.19,0.39
2020-01-05	US_WI	,4.21,8.98,4.31,0.17,0.72,2.63,0.2,0.38
2020-01-05	US_WV	,4.84,9.83,5.38,0.23,0.76,2.68,0.24,0.34
2020-01-05	US_WY	,3.75,7.53,3.73,,0.8,2.21,,
2020-01-06	US_AK	,5.27,9.3,5.27,,0.97,2.66,,
2020-01-06	US_AL	,4.06,9.03,5.14,0.22,0.87,2.39,0.27,0.43
2020-01-06	US_AR	,4.12,8.42,4.83,0.19,0.68,2.16,0.25,0.34
2020-01-06	US_AZ	,5.16,10.67,4.79,0.25,0.82,2.87,0.21,0.42
2020-01-06	US_CA	,5.39,10.87,4.82,0.3,0.77,3.13,0.21,0.44
2020-01-06	US_CO	,4.38,9.0,4.26,0.17,0.68,2.63,0.21,0.39
2020-01-06	US_CT	,4.71,9.51,4.85,0.26,0.76,2.5,0.25,0.45
2020-01-06	US_DC	,4.21,8.72,4.31,0.21,0.55,2.55,,0.38
2020-01-06	US_DE	,4.11,7.99,4.49,,0.69,2.12,0.26,0.33
2020-01-06	US_FL	,4.13,8.88,4.52,0.24,0.77,2.42,0.21,0.39
2020-01-06	US_GA	,4.04,8.89,4.77,0.2,0.73,2.44,0.22,0.42
2020-01-06	US_HI	,5.16,10.02,5.57,,0.78,2.9,0.24,0.41
2020-01-06	US_IA	,4.86,9.65,5.19,0.16,0.83,2.7,0.27,0.34
2020-01-06	US_ID	,5.32,9.35,5.3,0.21,0.75,2.87,0.24,0.4
2020-01-06	US_IL	,4.21,8.93,4.54,0.2,0.73,2.51,0.2,0.38
2020-01-06	US_IN	,3.89,8.39,4.77,0.19,0.78,2.43,0.23,0.36
2020-01-06	US_KS	,5.0,9.76,4.73,0.22,0.86,2.71,0.26,0.34
2020-01-06	US_KY	,4.34,9.48,4.98,0.24,0.9,2.54,0.21,0.5
2020-01-06	US_LA	,3.82,8.06,4.71,0.2,0.79,2.17,0.23,0.35
2020-01-06	US_MA	,4.16,8.41,4.38,0.19,0.73,2.25,0.21,0.36
2020-01-06	US_MD	,4.8,9.46,4.79,0.25,0.73,2.62,0.21,0.47
2020-01-06	US_ME	,2.56,5.06,3.14,0.14,0.48,1.39,0.16,0.17
2020-01-06	US_MI	,4.04,8.9,4.37,0.21,0.75,2.43,0.23,0.39
2020-01-06	US_MN	,4.51,8.58,4.8,0.22,0.7,2.53,0.23,0.35
2020-01-06	US_MO	,4.37,9.47,5.11,0.22,0.86,2.57,0.3,0.4
2020-01-06	US_MS	,3.66,8.1,4.89,0.18,0.73,2.1,0.27,0.34
2020-01-06	US_MT	,3.9,7.22,4.69,,0.77,2.29,,
2020-01-06	US_NC	,3.96,8.79,4.6,0.21,0.72,2.4,0.21,0.37
2020-01-06	US_ND	,4.39,8.08,4.67,,0.93,2.27,,
2020-01-06	US_NE	,5.03,10.06,4.86,0.19,0.86,2.79,0.29,0.48
2020-01-06	US_NH	,4.34,8.73,5.18,0.27,0.85,2.75,0.2,0.33
2020-01-06	US_NJ	,4.81,9.71,4.76,0.21,0.78,2.61,0.21,0.44
2020-01-06	US_NM	,4.88,10.35,4.66,0.29,0.7,2.96,0.31,0.46
2020-01-06	US_NV	,4.35,9.16,4.48,0.27,0.75,2.58,0.26,0.34
2020-01-06	US_NY	,4.62,9.26,4.55,0.23,0.74,2.53,0.21,0.43
2020-01-06	US_OH	,3.82,8.27,4.47,0.18,0.75,2.19,0.21,0.36
2020-01-06	US_OK	,5.04,10.94,5.21,0.23,0.84,2.81,0.21,0.47
2020-01-06	US_OR	,3.24,6.25,3.59,0.18,0.53,1.75,0.16,0.27
2020-01-06	US_PA	,4.37,9.26,4.98,0.21,0.85,2.52,0.22,0.38
2020-01-06	US_RI	,4.77,10.13,4.9,0.21,0.8,2.7,0.26,0.5
2020-01-06	US_SC	,4.71,10.55,5.61,0.25,0.91,2.74,0.28,0.5
2020-01-06	US_SD	,3.86,7.15,4.34,,0.48,1.94,,
2020-01-06	US_TN	,4.61,10.39,5.37,0.21,0.92,2.8,0.21,0.51
2020-01-06	US_TX	,5.98,10.38,4.87,0.26,0.77,2.88,0.2,0.45
